Transaction_ID,Date,Category,Subcategory,Description,Amount,Type,Payment_Method,Merchant,City
TXN00284,2026-02-24,Shopping,Home,Home,9625.76,Expense,Bank Transfer,Amazon,Mumbai
TXN00502,2026-02-24,Bills,Utilities,Utilities,570.7,Expense,UPI,ACT Fibernet,Pune
TXN00574,2026-02-24,Food,Restaurant,Restaurant,1351.97,Expense,Credit Card,Zomato,Delhi
TXN00846,2026-02-24,Entertainment,Streaming,Streaming,2971.46,Expense,Cash,Netflix,Nagpur
TXN00439,2026-02-25,Food,Restaurant,Restaurant,1204.5,Expense,Credit Card,Swiggy,Bengaluru
TXN01110,2026-02-25,Transport,Public Transport,Public Transport,265.1,Expense,Credit Card,Indian Oil,Mumbai
TXN00449,2026-02-26,Transport,Fuel,Fuel,571.04,Expense,Bank Transfer,Ola,Delhi
TXN00701,2026-02-26,Shopping,Home,Home,7431.99,Expense,Cash,Myntra,Mumbai
TXN00817,2026-02-26,Education,Books,Books,7502.45,Expense,Credit Card,Skill Course,Delhi
TXN00949,2026-02-26,Education,Books,Books,501.19,Expense,Credit Card,Coursera,Mumbai
TXN00287,2026-02-27,Shopping,Electronics,Electronics,3517.88,Expense,Bank Transfer,Flipkart,Pune
TXN00657,2026-02-27,Entertainment,Movies,Movies,793.8,Expense,Cash,Spotify,Pune
TXN00863,2026-02-27,Investments,FD,FD,17133.4,Expense,Bank Transfer,SBI Mutual Fund,Bengaluru
TXN00494,2026-03-01,Bills,Mobile,Mobile,1840.23,Expense,Credit Card,Jio,Nagpur
TXN00950,2026-03-01,Food,Cafe,Cafe,220.62,Expense,Credit Card,Zomato,Bengaluru
TXN00361,2026-03-02,Travel,Hotel,Hotel,8275.63,Expense,UPI,IndiGo,Mumbai
TXN00619,2026-03-02,Travel,Flights,Flights,3297.63,Expense,UPI,IndiGo,Nagpur
TXN01093,2026-03-02,Bonus,Performance Bonus,Performance Bonus,27328.47,Income,Credit Card,Freelance Client,Nagpur
TXN00651,2026-03-03,Transport,Cab,Cab,1238.61,Expense,Cash,Indian Oil,Nagpur
TXN01222,2026-03-03,Entertainment,Events,Events,488.81,Expense,UPI,Spotify,Nagpur
TXN01462,2026-03-03,Shopping,Home,Home,6448.1,Expense,UPI,Flipkart,Nagpur
TXN00234,2026-03-04,Food,Groceries,Groceries,158.73,Expense,Credit Card,Swiggy,Pune
TXN00581,2026-03-04,Entertainment,Movies,Movies,1646.45,Expense,Cash,Spotify,Mumbai
TXN00998,2026-03-04,Food,Groceries,Groceries,133.53,Expense,Debit Card,Reliance Fresh,Pune
TXN00139,2026-03-05,Travel,Local Travel,Local Travel,2718.56,Expense,Debit Card,IRCTC,Pune
TXN00533,2026-03-05,Food,Groceries,Groceries,804.54,Expense,Credit Card,Zomato,Mumbai
TXN01277,2026-03-05,Interest,Bank Interest,Bank Interest,24681.22,Income,Cash,Freelance Client,Mumbai
TXN01471,2026-03-06,Health,Pharmacy,Pharmacy,2097.1,Expense,Credit Card,Cult Fit,Hyderabad
TXN00770,2026-03-07,Transport,Public Transport,Public Transport,167.48,Expense,Debit Card,Ola,Delhi
TXN01172,2026-03-07,Food,Food Delivery,Food Delivery,160.74,Expense,Credit Card,Zomato,Pune
TXN01256,2026-03-07,Bills,Mobile,Mobile,4781.42,Expense,Bank Transfer,Airtel,Hyderabad
TXN00954,2026-03-08,Entertainment,Streaming,Streaming,375.65,Expense,Cash,Spotify,Hyderabad
TXN01207,2026-03-09,Bills,Utilities,Utilities,2291.28,Expense,UPI,MSEDCL,Hyderabad
TXN00392,2026-03-10,Food,Cafe,Cafe,2226.58,Expense,Cash,Reliance Fresh,Pune
TXN00841,2026-03-10,Transport,Parking,Parking,146.47,Expense,Credit Card,Indian Oil,Nagpur
TXN00924,2026-03-10,Freelance,Project Income,Project Income,31062.75,Income,Cash,Freelance Client,Hyderabad
TXN00091,2026-03-11,Bills,Internet,Internet,1854.65,Expense,Credit Card,Airtel,Delhi
TXN00295,2026-03-11,Interest,Bank Interest,Bank Interest,45077.21,Income,Credit Card,Employer,Delhi
TXN01449,2026-03-11,Travel,Hotel,Hotel,2357.78,Expense,Debit Card,IndiGo,Hyderabad
TXN00086,2026-03-13,Health,Doctor,Doctor,766.4,Expense,Bank Transfer,Practo,Delhi
TXN00960,2026-03-13,Transport,Fuel,Fuel,788.69,Expense,UPI,Ola,Nagpur
TXN01227,2026-03-13,Salary,Monthly Salary,Monthly Salary,49728.79,Income,Cash,Bank,Hyderabad
TXN00038,2026-03-14,Shopping,Clothing,Clothing,3742.25,Expense,UPI,Flipkart,Hyderabad
TXN00460,2026-03-14,Investments,FD,FD,1155.54,Expense,Bank Transfer,SBI Mutual Fund,Nagpur
TXN00617,2026-03-14,Travel,Local Travel,Local Travel,14294.99,Expense,Credit Card,IndiGo,Bengaluru
TXN01254,2026-03-14,Transport,Parking,Parking,165.62,Expense,Credit Card,Uber,Mumbai
TXN00567,2026-03-15,Entertainment,Games,Games,1990.11,Expense,Debit Card,Steam,Hyderabad
TXN00578,2026-03-15,Interest,Bank Interest,Bank Interest,23453.63,Income,UPI,Freelance Client,Pune
TXN00765,2026-03-15,Freelance,Project Income,Project Income,27322.98,Income,Credit Card,Freelance Client,Nagpur
TXN00922,2026-03-15,Freelance,Project Income,Project Income,23036.11,Income,Debit Card,Company Bonus,Delhi
TXN00176,2026-03-16,Bills,Internet,Internet,5808.72,Expense,Cash,MSEDCL,Bengaluru
TXN00389,2026-03-16,Bonus,Performance Bonus,Performance Bonus,48510.87,Income,UPI,Bank,Bengaluru
TXN00668,2026-03-16,Entertainment,Events,Events,2551.34,Expense,Debit Card,Steam,Hyderabad
TXN00774,2026-03-16,Interest,Bank Interest,Bank Interest,33783.98,Income,Credit Card,Company Bonus,Mumbai
TXN00123,2026-03-17,Transport,Public Transport,Public Transport,56.38,Expense,Credit Card,Uber,Pune
TXN00330,2026-03-17,Transport,Public Transport,Public Transport,68.15,Expense,Credit Card,HP Petrol,Mumbai
TXN01089,2026-03-17,Food,Food Delivery,Food Delivery,662.33,Expense,Cash,Swiggy,Nagpur
TXN00356,2026-03-18,Transport,Public Transport,Public Transport,56.31,Expense,Bank Transfer,Uber,Hyderabad
TXN00542,2026-03-18,Health,Fitness,Fitness,2046.71,Expense,Cash,Apollo Pharmacy,Pune
TXN00556,2026-03-18,Entertainment,Movies,Movies,870.39,Expense,UPI,Netflix,Bengaluru
TXN00788,2026-03-18,Food,Cafe,Cafe,301.57,Expense,Cash,Swiggy,Delhi
TXN00143,2026-03-19,Bills,Electricity,Electricity,1651.9,Expense,Debit Card,Jio,Nagpur
TXN01319,2026-03-19,Entertainment,Streaming,Streaming,308.14,Expense,Cash,Steam,Nagpur
TXN00662,2026-03-20,Shopping,Personal Care,Personal Care,3848.13,Expense,Bank Transfer,Amazon,Delhi
TXN00721,2026-03-20,Food,Cafe,Cafe,629.98,Expense,Credit Card,Reliance Fresh,Hyderabad
TXN01035,2026-03-20,Shopping,Clothing,Clothing,1580.64,Expense,Cash,Myntra,Nagpur
TXN00073,2026-03-21,Entertainment,Streaming,Streaming,403.42,Expense,Debit Card,BookMyShow,Hyderabad
TXN00252,2026-03-21,Investments,SIP,SIP,13388.42,Expense,UPI,Zerodha,Bengaluru
TXN00980,2026-03-21,Transport,Parking,Parking,159.18,Expense,Credit Card,HP Petrol,Delhi
TXN01105,2026-03-21,Food,Groceries,Groceries,2005.25,Expense,UPI,Reliance Fresh,Mumbai
TXN00108,2026-03-22,Food,Cafe,Cafe,129.47,Expense,Debit Card,Swiggy,Hyderabad
TXN01022,2026-03-22,Bills,Internet,Internet,2792.96,Expense,UPI,Airtel,Delhi
TXN00888,2026-03-23,Shopping,Electronics,Electronics,1842.55,Expense,UPI,Croma,Hyderabad
TXN01141,2026-03-23,Travel,Vacation,Vacation,22944.0,Expense,UPI,OYO,Nagpur
TXN01334,2026-03-23,Bills,Electricity,Electricity,3454.03,Expense,Cash,ACT Fibernet,Delhi
TXN01429,2026-03-23,Entertainment,Games,Games,1734.47,Expense,Cash,Spotify,Delhi
TXN00906,2026-03-24,Bills,Internet,Internet,1991.67,Expense,Bank Transfer,Jio,Nagpur
TXN00294,2026-03-25,Food,Food Delivery,Food Delivery,1104.47,Expense,UPI,Swiggy,Hyderabad
TXN00916,2026-03-25,Freelance,Project Income,Project Income,37778.26,Income,Debit Card,Company Bonus,Nagpur
TXN00351,2026-03-26,Shopping,Clothing,Clothing,2073.83,Expense,Debit Card,Croma,Bengaluru
TXN00708,2026-03-27,Bonus,Performance Bonus,Performance Bonus,49451.24,Income,UPI,Bank,Bengaluru
TXN00428,2026-03-28,Transport,Fuel,Fuel,823.62,Expense,Cash,Indian Oil,Hyderabad
TXN01466,2026-03-28,Bills,Mobile,Mobile,435.92,Expense,Credit Card,Jio,Nagpur
TXN01359,2026-03-30,Interest,Bank Interest,Bank Interest,36385.8,Income,Bank Transfer,Bank,Nagpur
TXN00258,2026-03-31,Transport,Cab,Cab,420.88,Expense,UPI,Uber,Pune
TXN01007,2026-03-31,Freelance,Project Income,Project Income,30001.74,Income,Debit Card,Company Bonus,Pune
TXN01308,2026-03-31,Shopping,Personal Care,Personal Care,3481.73,Expense,Credit Card,Flipkart,Delhi
TXN01375,2026-03-31,Food,Restaurant,Restaurant,1236.77,Expense,Bank Transfer,Reliance Fresh,Nagpur
TXN00905,2026-04-01,Bills,Utilities,Utilities,407.07,Expense,Debit Card,Airtel,Delhi
TXN00087,2026-04-02,Bonus,Performance Bonus,Performance Bonus,42365.05,Income,UPI,Employer,Nagpur
TXN00441,2026-04-02,Travel,Local Travel,Local Travel,2691.88,Expense,Bank Transfer,MakeMyTrip,Delhi
TXN01223,2026-04-02,Bills,Electricity,Electricity,583.52,Expense,Bank Transfer,ACT Fibernet,Mumbai
TXN00260,2026-04-04,Food,Cafe,Cafe,1029.4,Expense,Credit Card,Cafe Coffee Day,Hyderabad
TXN00554,2026-04-04,Health,Fitness,Fitness,608.11,Expense,Bank Transfer,Practo,Mumbai
TXN00640,2026-04-04,Salary,Monthly Salary,Monthly Salary,43241.42,Income,UPI,Freelance Client,Delhi
TXN00004,2026-04-05,Food,Restaurant,Restaurant,541.51,Expense,Credit Card,Swiggy,Bengaluru
TXN00129,2026-04-05,Interest,Bank Interest,Bank Interest,48802.49,Income,Credit Card,Bank,Nagpur
TXN00196,2026-04-05,Bonus,Performance Bonus,Performance Bonus,48718.34,Income,Debit Card,Employer,Mumbai
TXN00608,2026-04-05,Transport,Public Transport,Public Transport,1074.91,Expense,Credit Card,Ola,Bengaluru
TXN00085,2026-04-06,Salary,Monthly Salary,Monthly Salary,57280.88,Income,Cash,Company Bonus,Nagpur
TXN00016,2026-04-07,Health,Fitness,Fitness,497.07,Expense,Debit Card,Cult Fit,Nagpur
TXN00274,2026-04-07,Travel,Vacation,Vacation,1316.82,Expense,Bank Transfer,IRCTC,Mumbai
TXN01369,2026-04-07,Food,Restaurant,Restaurant,1803.9,Expense,Bank Transfer,Cafe Coffee Day,Hyderabad
TXN01389,2026-04-07,Investments,FD,FD,1049.46,Expense,Bank Transfer,SBI Mutual Fund,Hyderabad
TXN00183,2026-04-08,Bills,Mobile,Mobile,1019.84,Expense,Debit Card,Airtel,Hyderabad
TXN00723,2026-04-08,Salary,Monthly Salary,Monthly Salary,57780.13,Income,Cash,Company Bonus,Pune
TXN00875,2026-04-08,Investments,SIP,SIP,8961.72,Expense,Debit Card,HDFC Securities,Bengaluru
TXN01287,2026-04-08,Bills,Mobile,Mobile,1145.41,Expense,Cash,Jio,Pune
TXN01493,2026-04-08,Salary,Monthly Salary,Monthly Salary,33575.09,Income,Bank Transfer,Bank,Hyderabad
TXN00029,2026-04-09,Interest,Bank Interest,Bank Interest,33041.69,Income,Credit Card,Bank,Mumbai
TXN01323,2026-04-09,Bills,Utilities,Utilities,1639.91,Expense,Debit Card,ACT Fibernet,Mumbai
TXN00363,2026-04-10,Food,Food Delivery,Food Delivery,263.72,Expense,Debit Card,Cafe Coffee Day,Hyderabad
TXN00406,2026-04-10,Investments,Stocks,Stocks,14349.01,Expense,Cash,SBI,Hyderabad
TXN01403,2026-04-10,Food,Food Delivery,Food Delivery,381.15,Expense,UPI,Cafe Coffee Day,Bengaluru
TXN00272,2026-04-11,Investments,FD,FD,24376.84,Expense,Bank Transfer,HDFC Securities,Bengaluru
TXN00192,2026-04-12,Bills,Utilities,Utilities,835.42,Expense,Cash,Airtel,Delhi
TXN00742,2026-04-12,Investments,SIP,SIP,14242.82,Expense,UPI,SBI,Bengaluru
TXN01397,2026-04-12,Food,Food Delivery,Food Delivery,595.25,Expense,Credit Card,Reliance Fresh,Mumbai
TXN00344,2026-04-13,Food,Food Delivery,Food Delivery,321.81,Expense,Debit Card,Reliance Fresh,Pune
TXN00314,2026-04-14,Bonus,Performance Bonus,Performance Bonus,30717.54,Income,Cash,Employer,Bengaluru
TXN01001,2026-04-15,Health,Doctor,Doctor,1116.56,Expense,Credit Card,Local Clinic,Bengaluru
TXN01289,2026-04-15,Bills,Internet,Internet,5340.29,Expense,Debit Card,MSEDCL,Mumbai
TXN00521,2026-04-16,Shopping,Home,Home,954.82,Expense,Bank Transfer,Flipkart,Hyderabad
TXN00013,2026-04-17,Bonus,Performance Bonus,Performance Bonus,37031.23,Income,Debit Card,Employer,Hyderabad
TXN01163,2026-04-17,Education,Course,Course,7551.38,Expense,UPI,Skill Course,Bengaluru
TXN00031,2026-04-18,Bills,Internet,Internet,594.94,Expense,Credit Card,Jio,Nagpur
TXN00482,2026-04-19,Interest,Bank Interest,Bank Interest,39074.84,Income,Debit Card,Bank,Mumbai
TXN01342,2026-04-20,Bonus,Performance Bonus,Performance Bonus,37047.45,Income,UPI,Company Bonus,Delhi
TXN00343,2026-04-21,Transport,Parking,Parking,500.23,Expense,Credit Card,HP Petrol,Pune
TXN00352,2026-04-21,Transport,Parking,Parking,68.34,Expense,UPI,Indian Oil,Hyderabad
TXN00166,2026-04-22,Education,Certification,Certification,1378.47,Expense,Credit Card,Amazon Books,Nagpur
TXN00266,2026-04-22,Transport,Parking,Parking,70.7,Expense,UPI,Ola,Bengaluru
TXN00350,2026-04-22,Investments,Stocks,Stocks,11530.57,Expense,UPI,HDFC Securities,Mumbai
TXN00480,2026-04-22,Freelance,Project Income,Project Income,43828.2,Income,Debit Card,Freelance Client,Nagpur
TXN00815,2026-04-22,Bills,Utilities,Utilities,2836.83,Expense,Bank Transfer,Airtel,Bengaluru
TXN01064,2026-04-22,Shopping,Clothing,Clothing,12070.82,Expense,Debit Card,Amazon,Nagpur
TXN01392,2026-04-22,Interest,Bank Interest,Bank Interest,53100.18,Income,Debit Card,Employer,Mumbai
TXN00223,2026-04-23,Interest,Bank Interest,Bank Interest,50126.15,Income,Bank Transfer,Freelance Client,Hyderabad
TXN00915,2026-04-23,Health,Fitness,Fitness,433.73,Expense,Cash,Cult Fit,Hyderabad
TXN01199,2026-04-24,Travel,Local Travel,Local Travel,18686.24,Expense,UPI,MakeMyTrip,Nagpur
TXN00409,2026-04-25,Food,Cafe,Cafe,545.8,Expense,Bank Transfer,Zomato,Bengaluru
TXN00553,2026-04-25,Food,Cafe,Cafe,628.71,Expense,Bank Transfer,Reliance Fresh,Hyderabad
TXN01014,2026-04-25,Entertainment,Movies,Movies,824.39,Expense,Bank Transfer,BookMyShow,Nagpur
TXN00598,2026-04-26,Entertainment,Movies,Movies,2426.25,Expense,Credit Card,Steam,Delhi
TXN00714,2026-04-26,Salary,Monthly Salary,Monthly Salary,38274.62,Income,Bank Transfer,Freelance Client,Hyderabad
TXN00159,2026-04-27,Bills,Electricity,Electricity,859.97,Expense,UPI,MSEDCL,Nagpur
TXN01406,2026-04-27,Shopping,Electronics,Electronics,8187.18,Expense,UPI,Myntra,Bengaluru
TXN00277,2026-04-28,Food,Restaurant,Restaurant,124.54,Expense,Credit Card,Zomato,Bengaluru
TXN00485,2026-04-28,Transport,Public Transport,Public Transport,907.18,Expense,Cash,Ola,Bengaluru
TXN01138,2026-04-28,Transport,Cab,Cab,1204.24,Expense,Credit Card,Ola,Delhi
TXN01442,2026-04-28,Travel,Hotel,Hotel,2078.54,Expense,Bank Transfer,IndiGo,Hyderabad
TXN00068,2026-04-29,Health,Fitness,Fitness,5475.8,Expense,Credit Card,Apollo Pharmacy,Delhi
TXN00420,2026-04-29,Food,Food Delivery,Food Delivery,217.87,Expense,Cash,Zomato,Delhi
TXN00942,2026-04-29,Entertainment,Streaming,Streaming,231.12,Expense,Cash,BookMyShow,Delhi
TXN01499,2026-04-29,Salary,Monthly Salary,Monthly Salary,48118.81,Income,Bank Transfer,Company Bonus,Delhi
TXN00006,2026-04-30,Food,Cafe,Cafe,2120.73,Expense,Cash,Zomato,Delhi
TXN00523,2026-04-30,Bills,Internet,Internet,385.33,Expense,UPI,Airtel,Delhi
TXN00543,2026-04-30,Health,Healthcare,Healthcare,874.53,Expense,Debit Card,Practo,Delhi
TXN00857,2026-05-01,Investments,SIP,SIP,6464.98,Expense,UPI,SBI Mutual Fund,Hyderabad
TXN01005,2026-05-01,Health,Healthcare,Healthcare,1564.49,Expense,Cash,Apollo Pharmacy,Hyderabad
TXN01185,2026-05-01,Entertainment,Games,Games,402.3,Expense,UPI,Spotify,Mumbai
TXN01240,2026-05-01,Bills,Utilities,Utilities,458.4,Expense,Debit Card,MSEDCL,Bengaluru
TXN00833,2026-05-02,Food,Food Delivery,Food Delivery,1188.78,Expense,Cash,Zomato,Hyderabad
TXN00088,2026-05-03,Shopping,Personal Care,Personal Care,4150.53,Expense,Credit Card,Myntra,Delhi
TXN00978,2026-05-03,Shopping,Clothing,Clothing,2819.97,Expense,Debit Card,Flipkart,Delhi
TXN00722,2026-05-04,Shopping,Personal Care,Personal Care,1991.07,Expense,Bank Transfer,Myntra,Mumbai
TXN00014,2026-05-05,Food,Cafe,Cafe,743.59,Expense,Credit Card,Swiggy,Nagpur
TXN00043,2026-05-05,Health,Pharmacy,Pharmacy,2430.6,Expense,Bank Transfer,Apollo Pharmacy,Pune
TXN00180,2026-05-05,Bills,Electricity,Electricity,4412.78,Expense,Debit Card,ACT Fibernet,Delhi
TXN00273,2026-05-05,Shopping,Electronics,Electronics,3499.37,Expense,Credit Card,Flipkart,Delhi
TXN00334,2026-05-05,Freelance,Project Income,Project Income,25116.95,Income,Bank Transfer,Company Bonus,Hyderabad
TXN00510,2026-05-05,Transport,Public Transport,Public Transport,165.26,Expense,Cash,Uber,Bengaluru
TXN00655,2026-05-05,Entertainment,Movies,Movies,2008.7,Expense,Debit Card,Netflix,Hyderabad
TXN00310,2026-05-06,Health,Doctor,Doctor,1780.73,Expense,Credit Card,Cult Fit,Nagpur
TXN00730,2026-05-06,Transport,Fuel,Fuel,905.89,Expense,UPI,HP Petrol,Delhi
TXN01440,2026-05-06,Transport,Cab,Cab,546.97,Expense,Credit Card,Ola,Delhi
TXN01478,2026-05-06,Bills,Electricity,Electricity,1758.48,Expense,Bank Transfer,Airtel,Mumbai
TXN00371,2026-05-07,Bills,Mobile,Mobile,1367.06,Expense,UPI,MSEDCL,Pune
TXN00605,2026-05-07,Bonus,Performance Bonus,Performance Bonus,38183.6,Income,Bank Transfer,Bank,Nagpur
TXN01250,2026-05-07,Freelance,Project Income,Project Income,37266.26,Income,UPI,Employer,Bengaluru
TXN00599,2026-05-08,Bills,Electricity,Electricity,605.5,Expense,Debit Card,MSEDCL,Nagpur
TXN00885,2026-05-08,Investments,Mutual Fund,Mutual Fund,11245.24,Expense,Bank Transfer,SBI Mutual Fund,Mumbai
TXN00241,2026-05-09,Shopping,Electronics,Electronics,9303.19,Expense,Debit Card,Flipkart,Hyderabad
TXN00336,2026-05-09,Bills,Electricity,Electricity,5099.21,Expense,UPI,MSEDCL,Pune
TXN00377,2026-05-09,Food,Groceries,Groceries,356.12,Expense,Cash,Swiggy,Mumbai
TXN00468,2026-05-09,Interest,Bank Interest,Bank Interest,64553.96,Income,UPI,Freelance Client,Mumbai
TXN00632,2026-05-09,Salary,Monthly Salary,Monthly Salary,47511.69,Income,Credit Card,Company Bonus,Pune
TXN00769,2026-05-09,Education,Course,Course,2734.73,Expense,UPI,Udemy,Mumbai
TXN01192,2026-05-09,Transport,Public Transport,Public Transport,89.51,Expense,Debit Card,Indian Oil,Pune
TXN01490,2026-05-09,Bills,Internet,Internet,545.16,Expense,UPI,MSEDCL,Mumbai
TXN00496,2026-05-10,Transport,Cab,Cab,427.82,Expense,Cash,Indian Oil,Mumbai
TXN00671,2026-05-10,Transport,Public Transport,Public Transport,504.24,Expense,Debit Card,Indian Oil,Delhi
TXN01147,2026-05-11,Health,Pharmacy,Pharmacy,290.61,Expense,Debit Card,Cult Fit,Hyderabad
TXN00247,2026-05-13,Bills,Electricity,Electricity,1090.65,Expense,Bank Transfer,Jio,Bengaluru
TXN01173,2026-05-13,Shopping,Clothing,Clothing,14571.86,Expense,UPI,Amazon,Delhi
TXN00060,2026-05-14,Shopping,Electronics,Electronics,1354.87,Expense,Credit Card,Croma,Pune
TXN00731,2026-05-14,Shopping,Clothing,Clothing,609.43,Expense,Credit Card,Flipkart,Pune
TXN01337,2026-05-14,Shopping,Electronics,Electronics,401.52,Expense,Bank Transfer,Flipkart,Pune
TXN00145,2026-05-15,Transport,Public Transport,Public Transport,1241.48,Expense,Credit Card,HP Petrol,Nagpur
TXN00270,2026-05-15,Food,Restaurant,Restaurant,233.25,Expense,Credit Card,Reliance Fresh,Nagpur
TXN00396,2026-05-15,Interest,Bank Interest,Bank Interest,50414.08,Income,Bank Transfer,Bank,Nagpur
TXN01356,2026-05-15,Shopping,Electronics,Electronics,301.87,Expense,Debit Card,Myntra,Nagpur
TXN01483,2026-05-16,Bonus,Performance Bonus,Performance Bonus,52919.07,Income,Cash,Freelance Client,Delhi
TXN00081,2026-05-17,Salary,Monthly Salary,Monthly Salary,47824.16,Income,Cash,Employer,Hyderabad
TXN00757,2026-05-17,Food,Food Delivery,Food Delivery,381.37,Expense,Debit Card,Swiggy,Delhi
TXN00901,2026-05-17,Shopping,Personal Care,Personal Care,13927.95,Expense,Bank Transfer,Amazon,Delhi
TXN01264,2026-05-17,Food,Restaurant,Restaurant,702.64,Expense,UPI,Reliance Fresh,Delhi
TXN01299,2026-05-17,Salary,Monthly Salary,Monthly Salary,62318.03,Income,Bank Transfer,Employer,Bengaluru
TXN01461,2026-05-17,Food,Restaurant,Restaurant,1735.4,Expense,Debit Card,Reliance Fresh,Hyderabad
TXN00703,2026-05-18,Shopping,Personal Care,Personal Care,2491.48,Expense,Cash,Myntra,Bengaluru
TXN00760,2026-05-18,Bills,Internet,Internet,1788.96,Expense,UPI,Airtel,Hyderabad
TXN00876,2026-05-18,Food,Groceries,Groceries,2393.59,Expense,Debit Card,Zomato,Delhi
TXN00957,2026-05-18,Travel,Vacation,Vacation,1151.83,Expense,Credit Card,IRCTC,Nagpur
TXN01212,2026-05-18,Health,Doctor,Doctor,664.49,Expense,Credit Card,Practo,Bengaluru
TXN01244,2026-05-18,Shopping,Personal Care,Personal Care,12536.1,Expense,Debit Card,Myntra,Delhi
TXN01268,2026-05-18,Interest,Bank Interest,Bank Interest,45673.55,Income,UPI,Freelance Client,Delhi
TXN01365,2026-05-18,Investments,Mutual Fund,Mutual Fund,2702.4,Expense,Debit Card,HDFC Securities,Delhi
TXN00110,2026-05-19,Travel,Flights,Flights,6170.41,Expense,Credit Card,IndiGo,Mumbai
TXN00551,2026-05-19,Investments,SIP,SIP,14252.19,Expense,Credit Card,SBI Mutual Fund,Mumbai
TXN00991,2026-05-19,Health,Fitness,Fitness,2945.63,Expense,Credit Card,Apollo Pharmacy,Delhi
TXN00477,2026-05-20,Investments,FD,FD,1519.32,Expense,Bank Transfer,SBI Mutual Fund,Delhi
TXN00532,2026-05-20,Transport,Parking,Parking,139.09,Expense,Bank Transfer,HP Petrol,Mumbai
TXN00067,2026-05-21,Shopping,Home,Home,1085.21,Expense,Debit Card,Croma,Hyderabad
TXN01197,2026-05-21,Food,Restaurant,Restaurant,545.66,Expense,Cash,Cafe Coffee Day,Mumbai
TXN00201,2026-05-22,Education,Certification,Certification,984.24,Expense,UPI,Coursera,Nagpur
TXN01304,2026-05-22,Salary,Monthly Salary,Monthly Salary,43143.72,Income,Cash,Freelance Client,Mumbai
TXN00094,2026-05-23,Salary,Monthly Salary,Monthly Salary,49926.18,Income,Bank Transfer,Freelance Client,Delhi
TXN00674,2026-05-23,Shopping,Clothing,Clothing,514.76,Expense,Debit Card,Croma,Delhi
TXN00694,2026-05-23,Bills,Mobile,Mobile,913.09,Expense,Bank Transfer,Jio,Nagpur
TXN01298,2026-05-23,Travel,Local Travel,Local Travel,4973.05,Expense,Cash,IndiGo,Mumbai
TXN00008,2026-05-24,Food,Restaurant,Restaurant,179.79,Expense,Cash,Cafe Coffee Day,Pune
TXN00861,2026-05-24,Investments,FD,FD,1681.49,Expense,Credit Card,Zerodha,Mumbai
TXN01106,2026-05-24,Food,Restaurant,Restaurant,1066.98,Expense,UPI,Reliance Fresh,Mumbai
TXN01407,2026-05-24,Investments,SIP,SIP,9003.51,Expense,Credit Card,SBI Mutual Fund,Bengaluru
TXN00840,2026-05-25,Shopping,Clothing,Clothing,1399.91,Expense,UPI,Flipkart,Hyderabad
TXN00030,2026-05-26,Entertainment,Events,Events,1188.56,Expense,Credit Card,Netflix,Nagpur
TXN00231,2026-05-26,Food,Restaurant,Restaurant,206.12,Expense,Bank Transfer,Reliance Fresh,Hyderabad
TXN00592,2026-05-26,Investments,SIP,SIP,3599.09,Expense,Credit Card,Zerodha,Hyderabad
TXN00606,2026-05-26,Transport,Cab,Cab,535.93,Expense,Credit Card,Ola,Bengaluru
TXN01431,2026-05-26,Bonus,Performance Bonus,Performance Bonus,48751.26,Income,Credit Card,Freelance Client,Mumbai
TXN00458,2026-05-27,Travel,Hotel,Hotel,15618.2,Expense,Credit Card,OYO,Mumbai
TXN00789,2026-05-27,Transport,Cab,Cab,444.65,Expense,Debit Card,Uber,Hyderabad
TXN00996,2026-05-27,Food,Groceries,Groceries,103.27,Expense,Cash,Zomato,Bengaluru
TXN01043,2026-05-27,Interest,Bank Interest,Bank Interest,33329.78,Income,UPI,Company Bonus,Bengaluru
TXN00691,2026-05-28,Interest,Bank Interest,Bank Interest,41874.93,Income,Debit Card,Freelance Client,Delhi
TXN00893,2026-05-29,Shopping,Home,Home,3808.0,Expense,Bank Transfer,Amazon,Hyderabad
TXN00926,2026-05-29,Entertainment,Games,Games,2873.34,Expense,Credit Card,Netflix,Mumbai
TXN00927,2026-05-29,Bonus,Performance Bonus,Performance Bonus,47853.96,Income,Cash,Company Bonus,Bengaluru
TXN00039,2026-05-31,Salary,Monthly Salary,Monthly Salary,27472.75,Income,Bank Transfer,Bank,Delhi
TXN00057,2026-05-31,Investments,Stocks,Stocks,16303.92,Expense,Debit Card,SBI Mutual Fund,Bengaluru
TXN01301,2026-05-31,Food,Restaurant,Restaurant,104.9,Expense,Debit Card,Cafe Coffee Day,Nagpur
TXN00124,2026-06-01,Shopping,Electronics,Electronics,462.47,Expense,Cash,Amazon,Hyderabad
TXN00403,2026-06-01,Transport,Cab,Cab,1472.94,Expense,UPI,Ola,Mumbai
TXN00653,2026-06-01,Freelance,Project Income,Project Income,41238.21,Income,Cash,Company Bonus,Hyderabad
TXN00830,2026-06-01,Entertainment,Movies,Movies,386.81,Expense,Credit Card,Netflix,Bengaluru
TXN00106,2026-06-02,Bills,Mobile,Mobile,1334.62,Expense,Bank Transfer,ACT Fibernet,Nagpur
TXN00451,2026-06-02,Transport,Public Transport,Public Transport,1027.88,Expense,Debit Card,Indian Oil,Hyderabad
